longitude,latitude,basin,region,district_code,public_meeting,permit,extraction_type,management,payment,water_quality,quantity,source,waterpoint_type,pop_log,age,status_group
29.88,-4.96,Lake Tanganyika,Kigoma,D3,True,True,gravity,vwc,pay monthly,soft,enough,river,communal standpipe multiple,4.8283137373023015,7,functional needs repair
30.38,-4.35,Lake Tanganyika,Kigoma,D2,True,False,gravity,vwc,pay monthly,soft,insufficient,spring,communal standpipe,7.090076835776092,4,functional
34.32639000116998,-5.111763689296185,Lake Tanganyika,Mwanza,D6,True,True,other,vwc,unknown,unknown,dry,shallow well,other,6.194405391104672,15,non functional
36.55,-6.53,Wami / Ruvu,Dodoma,D0,True,True,other,vwc,never pay,salty,enough,shallow well,other,5.754345263426148,15,non functional
33.49,-4.3,Internal,Tabora,D2,True,False,mono,private operator,never pay,salty,enough,machine dbh,communal standpipe,5.913279930309456,6,functional
34.71,-5.19,Internal,Singida,D2,True,True,other,vwc,unknown,unknown,dry,shallow well,other,5.552959584921617,23,non functional
36.82,-3.17,Internal,Arusha,D7,True,True,gravity,wug,unknown,soft,enough,spring,communal standpipe,5.438079308923196,7,functional
36.99,-3.27,Pangani,Arusha,D7,True,True,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,4.48863636973214,50,functional
39.58,-9.91,Ruvuma / Southern Coast,Lindi,D62,True,True,other,vwc,unknown,milky,insufficient,shallow well,other,5.857933154483459,33,non functional
36.83,-9.06,Rufiji,Morogoro,D4,True,True,swn 80,unknown,never pay,soft,insufficient,shallow well,hand pump,6.1092475827643655,17,functional
38.75,-6.95,Wami / Ruvu,Pwani,D3,True,False,india mark iii,vwc,never pay,soft,dry,machine dbh,hand pump,6.684611727667927,3,non functional
38.91,-10.16,Ruvuma / Southern Coast,Lindi,D53,True,False,other,vwc,pay per bucket,soft,dry,shallow well,other,6.363028103540465,29,non functional
38.3,-4.84,Pangani,Tanga,D1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.19295685089021,30,functional
37.48,-3.82,Pangani,Kilimanjaro,D2,True,False,climax,private operator,pay annually,unknown,enough,dam,communal standpipe,5.768320995793772,1,functional
36.06,-10.44,Rufiji,Ruvuma,D5,True,True,gravity,vwc,pay monthly,soft,enough,river,communal standpipe multiple,5.521460917862246,31,non functional
34.47,-1.25,Lake Victoria,Mara,D1,True,True,other,vwc,pay monthly,soft,enough,spring,improved spring,9.210340371976184,6,functional
36.31,-6.1,Wami / Ruvu,Dodoma,D3,True,True,submersible,vwc,pay per bucket,salty,enough,machine dbh,communal standpipe multiple,5.778416335036015,37,functional
30.29,-4.48,Lake Tanganyika,Kigoma,D2,True,False,gravity,vwc,pay annually,soft,enough,river,communal standpipe,6.272877006546167,27,functional
34.83,-4.75,Internal,Singida,D2,True,True,other,vwc,unknown,soft,insufficient,shallow well,other,5.552959584921617,33,non functional
38.96,-6.75,Wami / Ruvu,Pwani,D2,True,True,mono,vwc,pay per bucket,soft,insufficient,river,communal standpipe multiple,4.787491742782046,1,functional
38.68,-10.75,Ruvuma / Southern Coast,Mtwara,D33,True,True,other,vwc,unknown,soft,dry,shallow well,other,5.703782474656201,38,non functional
36.93,-3.39,Pangani,Arusha,D7,True,False,submersible,wua,unknown,soft,insufficient,rainwater harvesting,communal standpipe multiple,6.1092475827643655,5,functional
33.41,-2.8,Lake Victoria,Mwanza,D4,True,True,nira/tanira,vwc,never pay,soft,insufficient,shallow well,hand pump,6.194405391104672,15,functional
37.04,-7.78,Rufiji,Morogoro,D3,True,True,india mark ii,vwc,never pay,soft,seasonal,shallow well,hand pump,5.857933154483459,1,functional
33.58,-9.06,Lake Nyasa,Mbeya,D4,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.4957391006863725,5,functional
34.63,-4.07,Internal,Singida,D1,True,True,submersible,wua,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,4.976733742420574,4,non functional
34.91,-8.46,Rufiji,Iringa,D2,False,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,4.248495242049359,11,functional
31.61,-7.94,Lake Tanganyika,Rukwa,D4,False,True,india mark ii,other,pay per bucket,soft,dry,machine dbh,hand pump,7.003065458786462,4,non functional
34.39823076923077,-4.283019230769231,Lake Victoria,Shinyanga,D1,True,False,nira/tanira,wug,unknown,fluoride,enough,shallow well,hand pump,6.214608098422191,6,functional
33.04,-9.31,Lake Nyasa,Mbeya,D6,True,False,nira/tanira,vwc,pay when scheme fails,soft,enough,shallow well,hand pump,5.972692541927154,17,non functional
33.82,-9.17,Lake Nyasa,Mbeya,D4,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe,5.4957391006863725,5,non functional
31.95,-3.5,Lake Tanganyika,Shinyanga,D5,True,True,other,wug,unknown,soft,enough,shallow well,other,6.214608098422191,6,non functional
36.05,-4.87,Internal,Dodoma,D1,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe multiple,5.778840172736036,5,functional needs repair
35.36,-4.07,Internal,Manyara,D3,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe multiple,5.438079308923196,1,non functional
34.52,-9.3,Lake Nyasa,Iringa,D4,True,True,gravity,vwc,pay when scheme fails,soft,enough,spring,communal standpipe,3.2188758248682006,13,functional
30.62,-3.89,Lake Tanganyika,Kigoma,D1,True,False,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,5.857933154483459,6,functional
36.81,-3.39,Pangani,Arusha,D7,True,True,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,5.0106352940962555,39,non functional
34.93,-9.42,Rufiji,Iringa,D4,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2.995732273553991,24,functional
38.97,-5.42,Pangani,Tanga,D5,False,False,submersible,private operator,never pay,soft,enough,machine dbh,communal standpipe,5.0106352940962555,29,non functional
33.93,-8.99,Rufiji,Iringa,D3,False,False,gravity,vwc,pay when scheme fails,soft,enough,spring,communal standpipe,4.248495242049359,37,functional
35.51,-4.42,Internal,Manyara,D2,True,True,gravity,vwc,never pay,soft,dry,spring,communal standpipe,5.54907608489522,8,non functional
33.63,-9.23,Lake Nyasa,Mbeya,D4,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,5.4957391006863725,21,non functional
37.14,-3.33,Pangani,Kilimanjaro,D5,True,True,gravity,water board,pay per bucket,soft,enough,spring,communal standpipe,2.70805020110221,14,functional
36.64,-6.85,Wami / Ruvu,Morogoro,D1,True,True,swn 80,vwc,never pay,soft,enough,shallow well,hand pump,5.438079308923196,29,non functional
31.11,-1.71,Lake Victoria,Kagera,D1,True,True,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,5.778840172736036,7,functional
35.85,-3.35,Internal,Arusha,D1,True,True,gravity,wua,never pay,soft,enough,spring,communal standpipe,5.225746673713202,13,non functional
37.65,-3.36,Pangani,Kilimanjaro,D1,True,True,gravity,company,pay monthly,soft,insufficient,spring,communal standpipe,4.382026634673881,10,non functional
33.72,-4.22,Internal,Tabora,D2,True,False,ksb,vwc,pay per bucket,soft,insufficient,dam,communal standpipe multiple,5.913279930309456,3,non functional
32.85,-8.82,Lake Rukwa,Mbeya,D6,False,False,other,vwc,pay when scheme fails,milky,seasonal,shallow well,other,5.972692541927154,17,non functional
34.35,-1.99,Lake Victoria,Mara,D2,False,True,gravity,other,never pay,soft,enough,rainwater harvesting,communal standpipe,4.248495242049359,17,non functional
36.73,-7.35,Rufiji,Morogoro,D1,True,True,gravity,vwc,pay monthly,soft,enough,river,communal standpipe,4.382026634673881,1,functional
32.56,-2.71,Lake Victoria,Mwanza,D5,True,True,mono,vwc,never pay,soft,enough,dam,communal standpipe,6.194405391104672,15,non functional
37.49,-11.07,Ruvuma / Southern Coast,Ruvuma,D1,False,False,other - swn 81,parastatal,never pay,soft,enough,machine dbh,hand pump,5.298317366548036,4,functional
30.59,-3.51,Lake Tanganyika,Kigoma,D1,True,False,nira/tanira,vwc,unknown,soft,insufficient,shallow well,hand pump,5.991464547107982,5,functional
35.77,-4.0,Internal,Manyara,D1,True,True,gravity,water board,pay per bucket,soft,insufficient,river,other,5.3471075307174685,29,functional needs repair
30.71,-2.42,Lake Victoria,Kagera,D30,False,False,gravity,wug,never pay,soft,seasonal,spring,other,6.020025972800595,5,functional needs repair
30.6,-5.82,Lake Tanganyika,Rukwa,D1,True,True,other,water authority,never pay,soft,enough,machine dbh,hand pump,5.030437921392435,27,non functional
33.02,-3.89,Internal,Shinyanga,D3,True,True,other,vwc,never pay,soft,insufficient,dam,communal standpipe multiple,6.214608098422191,6,non functional
37.55,-3.53,Pangani,Kilimanjaro,D2,True,False,submersible,wua,never pay,salty,unknown,spring,communal standpipe,6.907755278982137,12,functional
30.69,-2.76,Lake Victoria,Kagera,D30,True,False,india mark ii,vwc,never pay,soft,enough,shallow well,hand pump,6.020025972800595,5,functional
31.28,-7.7,Lake Rukwa,Rukwa,D3,True,False,swn 80,vwc,pay annually,soft,enough,machine dbh,hand pump,5.857933154483459,22,functional
34.86,-9.05,Rufiji,Iringa,D4,True,False,swn 80,vwc,pay monthly,soft,enough,hand dtw,hand pump,4.787491742782046,2,functional
29.96,-4.83,Lake Tanganyika,Kigoma,D2,True,True,gravity,water board,pay monthly,soft,enough,river,communal standpipe,6.040254711277414,30,functional
37.09,-7.03,Wami / Ruvu,Morogoro,D1,True,True,gravity,vwc,pay per bucket,soft,enough,river,communal standpipe,5.049856007249537,13,functional needs repair
36.73,-3.33,Pangani,Arusha,D2,True,True,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,5.0106352940962555,8,functional
32.31,-8.4,Lake Rukwa,Mbeya,D6,False,False,other,unknown,unknown,unknown,unknown,machine dbh,other,5.972692541927154,17,non functional
34.33,-1.35,Lake Victoria,Mara,D6,False,False,other,private operator,unknown,soft,enough,shallow well,other,6.907755278982137,4,functional
33.87,-9.62,Lake Nyasa,Mbeya,D3,True,True,gravity,vwc,never pay,soft,dry,spring,communal standpipe,5.778416335036015,38,non functional
38.01,-6.08,Wami / Ruvu,Pwani,D1,True,False,india mark ii,vwc,pay per bucket,salty,enough,shallow well,hand pump,7.126087273299125,1,functional
34.66,-9.09,Rufiji,Iringa,D4,True,True,gravity,wua,pay monthly,soft,seasonal,river,communal standpipe,4.8283137373023015,33,functional
37.05,-3.04,Internal,Kilimanjaro,D7,True,True,gravity,water board,pay monthly,soft,enough,spring,communal standpipe,4.382026634673881,2,functional
34.768074978204005,-7.323785527462947,Lake Victoria,Mwanza,D6,True,True,nira/tanira,vwc,pay monthly,soft,insufficient,shallow well,hand pump,6.194405391104672,15,functional
36.97,-7.68,Rufiji,Morogoro,D3,True,True,gravity,vwc,pay monthly,soft,insufficient,river,communal standpipe,6.077642243349034,16,functional
37.63,-3.13,Pangani,Kilimanjaro,D1,True,True,gravity,company,pay monthly,soft,insufficient,spring,communal standpipe,4.382026634673881,51,non functional
37.83,-4.37,Pangani,Kilimanjaro,D3,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,4.454347296253507,38,functional needs repair
39.43,-7.1,Wami / Ruvu,Dar es Salaam,D3,True,False,mono,vwc,never pay,salty,dry,machine dbh,other,5.075173815233827,33,non functional
37.84,-4.34,Pangani,Kilimanjaro,D3,True,True,gravity,vwc,pay monthly,soft,insufficient,spring,communal standpipe,5.0106352940962555,39,non functional
33.34,-8.89,Lake Rukwa,Mbeya,D2,True,True,gravity,wug,pay when scheme fails,soft,insufficient,river,communal standpipe,5.913279930309456,11,non functional
36.82,-8.91,Rufiji,Morogoro,D4,True,True,gravity,wug,pay monthly,soft,enough,river,communal standpipe,4.276666119016055,3,functional
30.56,-2.51,Lake Victoria,Kagera,D30,True,False,gravity,vwc,never pay,soft,dry,spring,communal standpipe,6.020025972800595,5,non functional
32.92,-2.63,Lake Victoria,Mwanza,D3,True,True,submersible,vwc,never pay,soft,enough,machine dbh,communal standpipe multiple,6.194405391104672,15,functional needs repair
39.18,-8.14,Rufiji,Pwani,D53,True,True,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,4.787491742782046,5,non functional
31.74,-3.03,Lake Victoria,Kagera,D8,True,True,swn 80,vwc,never pay,soft,enough,shallow well,hand pump,6.080068790614366,15,functional
34.75,-9.08,Rufiji,Iringa,D4,True,True,gravity,vwc,pay when scheme fails,soft,enough,spring,communal standpipe,4.007333185232471,2,functional
34.03,-3.26,Internal,Shinyanga,D2,True,False,nira/tanira,wug,other,soft,enough,shallow well,hand pump,6.214608098422191,6,non functional
32.765,-2.105,Lake Victoria,Shinyanga,D1,True,False,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,6.214608098422191,7,functional needs repair
34.56,-9.74,Lake Nyasa,Iringa,D5,True,False,gravity,vwc,pay when scheme fails,soft,enough,spring,communal standpipe,3.4011973816621555,19,functional
33.04,-2.73,Lake Victoria,Mwanza,D7,True,True,other,vwc,never pay,unknown,unknown,shallow well,other,6.194405391104672,15,functional
33.26,-8.11,Lake Rukwa,Mbeya,D1,True,True,india mark ii,vwc,pay per bucket,soft,enough,shallow well,hand pump,5.778840172736036,23,functional
37.13,-3.17,Pangani,Kilimanjaro,D7,True,True,gravity,water board,pay monthly,soft,enough,spring,communal standpipe,4.382026634673881,14,functional
29.92,-4.88,Lake Tanganyika,Kigoma,D3,False,True,gravity,vwc,unknown,soft,insufficient,river,communal standpipe multiple,6.907755278982137,28,functional needs repair
37.65,-6.87,Wami / Ruvu,Morogoro,D5,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe,4.787491742782046,27,functional
37.25,-3.33,Pangani,Kilimanjaro,D5,True,True,gravity,water board,pay per bucket,soft,enough,spring,communal standpipe,3.912023005428146,14,functional
35.10996996996997,-5.995615615615615,Lake Victoria,Mwanza,D2,True,True,nira/tanira,vwc,never pay,soft,insufficient,shallow well,hand pump,6.194405391104672,16,functional needs repair
30.54,-2.54,Lake Victoria,Kagera,D30,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe multiple,6.020025972800595,5,functional
34.63,-9.05,Rufiji,Iringa,D4,True,True,gravity,wua,pay monthly,soft,enough,river,communal standpipe,4.174387269895637,33,functional
34.89,-4.7,Internal,Singida,D2,True,True,other,vwc,unknown,soft,dry,shallow well,other,5.552959584921617,23,non functional
34.86,-10.75,Lake Nyasa,Ruvuma,D3,True,True,gravity,vwc,unknown,soft,enough,spring,communal standpipe,4.0943445622221,5,functional
33.69,-4.8,Internal,Tabora,D2,True,False,nira/tanira,vwc,never pay,salty,enough,shallow well,hand pump,5.913279930309456,3,functional
37.77,-5.98,Wami / Ruvu,Morogoro,D6,True,True,other,vwc,never pay,salty,dry,shallow well,other,5.438079308923196,16,non functional
33.21,-9.16,Lake Nyasa,Mbeya,D6,False,False,nira/tanira,vwc,pay when scheme fails,soft,seasonal,shallow well,hand pump,5.972692541927154,17,non functional
36.64,-8.63,Rufiji,Morogoro,D4,True,True,nira/tanira,vwc,pay monthly,soft,enough,shallow well,hand pump,5.438079308923196,13,functional needs repair
36.93,-7.18,Wami / Ruvu,Morogoro,D1,True,True,swn 80,vwc,pay when scheme fails,coloured,insufficient,shallow well,hand pump,5.521460917862246,3,functional
34.81,-4.99,Internal,Singida,D2,True,True,afridev,vwc,never pay,soft,insufficient,machine dbh,hand pump,7.313220387090301,23,functional
33.92,-1.38,Lake Victoria,Mara,D6,True,False,submersible,vwc,never pay,soft,enough,lake,communal standpipe,5.857933154483459,29,non functional
32.49,-3.73,Lake Tanganyika,Shinyanga,D3,True,True,other,wug,unknown,milky,seasonal,shallow well,other,6.214608098422191,7,non functional
35.87,-4.21,Internal,Manyara,D1,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,5.560681631015528,4,functional
33.4,-3.0,Lake Victoria,Mwanza,D4,True,True,other,vwc,never pay,soft,insufficient,shallow well,other,6.194405391104672,15,non functional
36.68,-8.63,Rufiji,Morogoro,D4,True,True,swn 80,vwc,never pay,soft,enough,shallow well,hand pump,5.703782474656201,14,functional
38.77,-4.76,Pangani,Tanga,D8,True,True,gravity,vwc,never pay,salty,insufficient,other,communal standpipe,3.6888794541139363,7,functional
36.72,-3.33,Pangani,Arusha,D2,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.0106352940962555,4,functional
37.47,-3.39,Pangani,Kilimanjaro,D4,True,True,gravity,wua,pay per bucket,soft,enough,spring,communal standpipe,2.995732273553991,12,functional
31.39,-1.42,Lake Victoria,Kagera,D2,True,True,gravity,vwc,never pay,unknown,dry,rainwater harvesting,communal standpipe,5.913279930309456,15,non functional
33.6,-9.37,Lake Nyasa,Mbeya,D4,True,True,gravity,vwc,never pay,soft,insufficient,river,communal standpipe,5.4957391006863725,5,functional
35.43,-3.89,Internal,Manyara,D3,True,True,other,parastatal,never pay,soft,seasonal,rainwater harvesting,communal standpipe,5.91350300563827,5,functional
31.04,-1.45,Lake Victoria,Kagera,D1,True,True,other,vwc,never pay,soft,insufficient,shallow well,hand pump,5.778840172736036,7,non functional
35.85,-10.29,Lake Nyasa,Ruvuma,D5,True,False,nira/tanira,wug,pay monthly,soft,enough,shallow well,hand pump,5.768320995793772,12,functional
34.54,-9.01,Rufiji,Iringa,D4,True,True,gravity,wua,pay monthly,soft,enough,river,communal standpipe,4.31748811353631,33,functional
36.89,-7.86,Rufiji,Morogoro,D3,True,True,gravity,vwc,pay monthly,soft,enough,river,communal standpipe,5.703782474656201,13,functional
33.88,-4.35,Internal,Tabora,D2,True,False,ksb,vwc,never pay,soft,enough,dam,other,5.913279930309456,3,non functional
36.95,-3.34,Pangani,Arusha,D7,True,False,gravity,wua,unknown,soft,insufficient,rainwater harvesting,communal standpipe,5.857933154483459,10,functional
34.07,-8.81,Rufiji,Mbeya,D7,True,True,gravity,vwc,pay monthly,soft,insufficient,river,communal standpipe,5.594862331542801,8,non functional
37.13,-6.18,Wami / Ruvu,Morogoro,D1,True,True,ksb,vwc,pay per bucket,salty,insufficient,machine dbh,communal standpipe,5.8998973535824915,27,functional
32.91,-9.29,Lake Nyasa,Mbeya,D6,False,False,nira/tanira,vwc,pay when scheme fails,soft,enough,shallow well,hand pump,5.972692541927154,17,functional
38.94,-7.72,Rufiji,Pwani,D53,False,False,other,private operator,pay per bucket,salty,enough,machine dbh,communal standpipe,4.787491742782046,3,functional
